Reaction	Flux
R_ASPOcm	0.0
R_CBASPtn	0.0
R_CBPS	0.005659681888932072
R_CBPtn	0.0
R_CCP2m	1.9434382490544477e-08
R_CDPDGPm_SC	-9.933761976194111e-09
R_ASPTA	-0.4212950840231428
R_ASPTAm	0.1577410930038674
R_3MOBtm	-0.42182671049660786
R_ASPTAp	-6.92951362957217e-10
R_ASPTRS	3.1171472882383572e-21
R_ASPTRSm	3.398782405685013e-21
R_CDPtn	-9.488102969967827e-09
R_CER1_24ter	6.810826347347643e-10
R_CER1_26ter	-3.6145852977398363e-10
R_CER2_24ter	-6.807934216368494e-10
R_CER2_26ter	3.606385190479955e-10
R_ASPt2m	0.15870656699665364
R_ASPt2n	-0.04098819327031322
R_CERASE124er	1.460459327878089
R_3MOPDC	0.1489780389101096
R_CERASE126er	1.4604593273570032
R_ASPt2r	0.0005865055325975366
R_ASPt5n	-0.04098819327031322
R_ASPt7	0.0
R_CERASE224er	1.671972079132381
R_CERASE226er	1.671972079653282
R_ATHRDHr	9.72694946810293e-09
R_3MOPt	-4.867234345562466e-06
R_ATP2tp_H	0.0
R_ATPATF1	0.0015518089040775873
R_ATPATF2	1.8638102852249001e-19
R_ATPATF3	2.19803783051571e-19
R_ATPH1	3.010720618240946e-06
R_ATPM	0.0012367915117966132
R_CERH124_copy1	2.1724815362957117e-09
R_CERH126_copy1	2.172481513160385e-09
R_CERS124	1.9908604551924295e-09
R_CERS124er	1.460459327197041
R_CERS126	0.0
R_CERS126er	1.4604593277181264
R_CERS224	7.973303681457706e-09
R_CERS224er	1.6719720798132764
R_ATPPRT	0.0039113413617371294
R_ATPS	0.0010696299443412798
R_ATPS3g	3.9469062474735876e-20
R_ATPS3m	0.42872592964331924
R_CERS226	0.0
R_CERS226er	1.6719720792923756
R_CERH124_copy2	0.0
R_CERH126_copy2	0.0
R_CITtbm	-0.019603650267578265
R_3MOPtm	0.07833521804444366
R_CITtcm	0.03872241301163304
R_CERS324	6.886087986858193e-09
R_CERS326	0.0
R_CHLPCTD	0.02512407018527073
R_CHLSTI	0.0
R_CLPNSm_SC	0.0
R_3OPHB5Hm	0.0
R_CMPN	0.019338309986946356
R_CHLt2	0.0
R_CHOLK	0.02512407018527073
R_CHORM	0.09218628769558734
R_CHORS	0.0925462992461198
R_CHRPL	0.0
R_CO2t	-3.9727299378633667
R_CO2tg	0.0
R_CO2tm	-0.8160953150456199
R_CO2tn	-0.10487544984204333
R_CO2tp	9.927473509918627e-09
R_CHTNDA	6.780231326933114e-21
R_CHTNS	1.2139897572036233e-20
R_CITt2r	3.1628678565098767e-09
R_CO2tv	-3.1014806060047917e-06
R_COAHLp	0.0
R_3OPHB_5tm	1.1102230246251565e-16
R_COAtim	0.005217018517022624
R_CITtam	-0.04372018103896691
R_CITtap	1.8952505698166533e-07
R_COAtn	-0.01372014554257428
R_4ABUTNtm	0.0
R_COUCOAFm	9.956682389885182e-09
R_CPPPGO	2.1658814849564223e-17
R_4ABUTtm	0.0
R_CRNCARtm	0.0004959225011801814
R_CRNCARtp	0.0
R_DCTPD	0.3047794073820797
R_DCYTD	0.07813467819944486
R_CRNt	0.0
R_4ABZt	0.0003600305702233797
R_CRNtim	0.027870185472276335
R_DCYTt2	9.641493176042965e-09
R_CRNtp	7.18671144830253e-07
R_4ABZtm	-1.1102230246251565e-16
R_CSNATm	0.02836610797345651
R_DDPA	0.07294264897854141
R_DDPAm	0.019603650267578397
R_DESAT14	0.0
R_DESAT16	4.0128281883151985e-05
R_DESAT18	8.292550242834866e-05
R_CSNATp	7.090754174932101e-07
R_CSNATr	0.028365398898039018
R_CSND	0.01933831981695341
R_CSNt2	9.83000705547092e-09
R_CSm	0.0640027809015812
R_DESAT18_2	2.2980907446340693e-05
R_DGDPtn	7.873675600400531e-09
R_CSp	1.7959758347902669e-07
R_DGGH	4.055868584572639e-20
R_4H2OGLTtm	9.61521551268163e-09
R_DGK1	-0.0007810957250902195
R_DGSNt2	9.843393791786046e-09
R_CTPS1	0.041708748386837434
R_CTPS2	0.0006933827350968025
R_CTPtm	0.05297884175097869
R_DHAD1m	0.2435601858943708
R_4H2OGLTtp	-1.9302324960612793e-08
R_DHAD2m	0.15016630191739958
R_DHAK	0.4429194840362818
R_CYOOm	0.23358260235994027
R_CYOR_u6m	0.46601388149650186
R_DHAPtm	0.23078795528707902
R_DHFR	0.004364293167073919
R_CYSS	0.006349421069537215
R_4HBZCOAFm	9.956682742953111e-09
R_CYSTGL	0.7168549696814867
R_CYSTL	0.09515582518172412
R_CYSTLp	0.0
R_CYSTRS	4.863808994087724e-21
R_CYSTS	0.10216206642716198
R_DHFRim	4.5195168462984035e-18
R_DHFS	0.0
R_DHFtm	0.0
R_DHNPAm	0.0
R_DHNPTtm	-2.220446049250313e-16
R_DHORD4i	2.5488229764208785e-05
R_DHORDfum	4.354670892028187e-05
R_CYSTtp	-9.855907423528265e-09
R_CYSt2r	-0.013325069080854846
R_CYTD	0.022840565880063824
R_CYTDK2	0.01320352857143376
R_DHORDi	0.004791135917367741
R_DHORTS	-0.004860170856052282
R_4HBZFm	9.956683096202638e-09
R_DHPSm	0.0
R_DHPTtm	1.1102230246251565e-16
R_DHQS	0.0925462992461198
R_DHQTi	0.0925462992461198
R_CYTDt2	9.869088613265074e-09
R_CYTK1	0.0009543098250760496
R_CYTK2	0.3047633228984955
R_DADA	0.013333987704954461
R_DADK	-0.0019014462054254277
R_DIAT	0.0006943029044925171
R_DINSt2	9.81267989319715e-09
R_DADNt2	9.87300366473037e-09
R_DIPS	0.0
R_DADPtn	-1.1102230246251565e-16
R_4HBZtm	-9.956683033607305e-09
R_DAGCPT_SC	0.02512407018527073
R_DAGPYP_SC	0.008668624723461766
R_DKMPPD2	0.005857230002622272
R_DMATT	0.0005987120714069292
R_DNMPPA	9.808220992341653e-09
R_DNTPPA	9.808220994598208e-09
R_DOLK	0.0
R_DOLPMMer	0.003744546742816346
R_DANNt2	0.0
R_DASYN_SC	-0.034762565192848316
R_DASYNm_SC	0.05297884175097867
R_DB4PS	9.19699019277749e-06
R_DBTS	0.0
R_DCDPtn	9.488102969967827e-09
R_DCMPDA	-0.3829091152492219
R_DOLPMTcer	0.003744546742822125
R_DOLPt2er	-0.003744546742833643
R_4HGLSDm	-0.13756119467695951
R_DPCOAK	0.0034208727020647502
R_DPCOAKm	9.91593481111334e-09
R_DPGM	0.0
R_DPMVD	0.0017961362142207597
R_ECOAH4p	-1.397816887238612e-07
R_ECOAH5p	-1.4978013040956029e-07
R_DPR	0.0021796716971327137
R_4HPRO_LTtm	0.0
R_DPRm	0.0016193726397188833
R_ECOAH6p	-1.597785085349912e-07
R_DRBK	2.408991853587072e-21
R_ECOAH7p	-1.79755338114429e-07
R_ECOAH8p	-1.9970782588751845e-07
R_DROPPRy	4.59849509638933e-06
R_4HTHRS	0.0
R_DRTPPD	4.5984950963891855e-06
R_EHGLAT	0.0
R_EHGLATm	0.0
R_EHGLATp	1.9302324968674866e-08
R_ENO	3.1592009312954854
R_EPGALURSe	9.808834663839532e-09
R_EPISTAT_SC	2.646788155442223e-06
R_DTMPK	0.0039660401486516506
R_DTTPt	-0.0039660401486515395
R_DUMPtn	9.140087353642912e-09
R_DURIK1	0.0911195427904235
R_DURIPP	-0.004273530304848339
R_DURIt2	9.21701754213659e-09
R_DUTPDP	6.486989761534373e-06
R_EPISTESTH_SC	2.6467882169330845e-06
R_EPISTESTH_SCe	9.999434183747042e-07
R_EPISTt	1.945059646679681e-08
R_DXHPScm	0.0
R_D_LACDcm	0.0008086152612442292
R_EPMGH	0.0
R_4MOPDC	0.04471195214156176
R_ERGSTAT_SC	4.410408291240999e-06
R_ERGSTESTH_SC	4.410408352692166e-06
R_ERGSTESTH_SCe	9.99943190849199e-07
R_ERGSTGLCT	1.3831168646440694e-20
R_D_LACDm	0.00023055956978009702
R_D_LACt2	-0.06168976439349366
R_D_LACt2m	-0.13258585818503943
R_D_LACtm	0.13281641775481956
R_E4HGLUtm	-9.61521551268163e-09
R_ERGSTt	-0.00028923781272993665
R_ERGSTter	0.00029248225228861724
R_ERGTETROLter	0.00029248225228861724
R_E4HGLUtp	1.9302324960612793e-08
R_E4Ptm	0.019603650267578376
R_ETHAK	9.721283395142613e-09
R_5AOPt2	0.0
R_ETHAPT_SC	9.721426441622327e-09
R_ETHAt	9.721283444896756e-09
R_ETOHt	-0.8675202406805433
R_ETOHtm	-0.09332130459605759
R_ECOAH11p	1.989338760388648e-08
R_EX_ergst_e	0.0002892478121617602
R_EX_ergstest_SC_e	0.0
R_EX_13BDglcn_e	0.0
R_EX_etha_e	0.0
R_EX_2hb_e	0.0012898531178628012
R_EX_etoh_e	0.8675202406805435
R_5AOPtm	-9.532177602800118e-09
R_EX_fe2_e	0.0
R_EX_fecost_e	0.0
R_EX_2mbac_e	0.010302970544686733
R_EX_2mbald_e	0.0002326393675110371
R_EX_2mbtoh_e	0.13844242899791184
R_EX_2mppal_e	0.0004041525769929953
R_EX_2phetoh_e	0.05144389986242052
R_EX_fecostest_SC_e	0.0
R_EX_fmn_e	0.0
R_EX_3c3hmp_e	4.697186844620851e-09
R_6PGLter	-0.0005918382879688266
R_EX_3mbald_e	1.8250086157077806e-05
R_EX_for_e	0.015286806282181112
R_EX_fru_e	0.0
R_EX_3mop_e	4.867234345570195e-06
R_8AONNt2	0.0
R_EX_4abut_e	0.001517876873581433
R_EX_fum_e	4.731587726168236e-05
R_EX_g3pc_e	0.0016501699667497087
R_EX_4abz_e	0.00036003057022331524
R_AABTN	0.002884664091555347
R_EX_5aop_e	9.532177267498667e-09
R_EX_g3pi_e	9.9997493108141e-07
R_EX_gal_e	0.0
R_EX_8aonn_e	0.0
R_EX_Nbfortyr_e	0.010826025635539525
R_EX_abt_e	9.773624868818998e-09
R_EX_ac_e	0.011736320816211933
R_EX_acald_e	0.0301435525313882
R_EX_aces_e	0.022340664177512026
R_EX_galur_e	9.808834663839539e-09
R_EX_gam6p_e	0.08657635589520012
R_EX_gcald_e	9.845295167081098e-09
R_EX_glc__D_e	-0.7159326134317991
R_EX_gln__L_e	5.2358829100362e-07
R_EX_glu__L_e	5.460525430865096e-06
R_EX_glx_e	2.092331178749564e-05
R_EX_ade_e	0.0
R_EX_adn_e	0.0
R_EX_akg_e	8.28243037243196e-08
R_EX_ala__L_e	0.4018221277164557
R_EX_gly_e	0.06107917702378072
R_EX_glyc_e	0.09741909502456661
R_AACTOOR	1.8391621626295392e-08
R_EX_gsn_e	0.0
R_EX_gthox_e	0.0
R_EX_gthrd_e	9.3079219860524e-09
R_EX_alltn_e	0.0
R_EX_alltt_e	0.0
R_EX_amet_e	0.0
R_EX_arab__D_e	2.6155382036461715e-23
R_EX_arab__L_e	0.0
R_EX_gua_e	0.0
R_EX_arg__L_e	0.0
R_EX_h2o_e	-0.23405137991943753
R_AASAD1	8.082341760092961e-05
R_EX_h_e	-0.010387578095641285
R_EX_hdca_e	0.0
R_EX_hdcea_e	0.0
R_EX_asn__L_e	6.235020239857426e-07
R_EX_asp__L_e	0.0003889919498919007
R_EX_btd_RR_e	0.34442093584597056
R_EX_btn_e	9.531626409421598e-17
R_EX_hexc_e	4.999717139408056e-08
R_AASAD2	0.0023949501528274936
R_EX_his__L_e	0.0036040465863334606
R_EX_hxan_e	0.0
R_EX_iamac_e	0.005850705674167481
R_EX_iamoh_e	0.03884299638123723
R_EX_ibutac_e	0.010853461183118123
R_EX_chol_e	9.315972479261748e-09
R_EX_cit_e	0.0
R_EX_co2_e	3.972729937863367
R_EX_crn_e	0.0
R_EX_csn_e	0.0
R_EX_cys__L_e	0.013325069080855047
R_EX_cytd_e	0.0
R_EX_dad_2_e	0.0
R_EX_dann_e	6.068686178936892e-20
R_EX_ibutoh_e	0.18017930460501438
R_EX_id3acald_e	0.009029180233033897
R_EX_ile__L_e	0.0002902479114017076
R_EX_ind3eth_e	0.7178318968145163
R_EX_inost_e	9.542543022535922e-09
R_EX_dca_e	7.999790169021837e-08
R_EX_dcyt_e	0.0
R_EX_ddca_e	2.399937050706568e-07
R_EX_ins_e	0.0
R_EX_k_e	-4.707804096155075e-17
R_EX_dgsn_e	0.0
R_EX_din_e	0.0
R_EX_lac__D_e	0.06168976439349369
R_AATA	0.0024757735704282746
R_EX_lac__L_e	0.024976618394745735
R_EX_lanost_e	0.0
R_EX_lanostest_SC_e	0.0
R_EX_dttp_e	0.0039660401486515595
R_EX_duri_e	0.0
R_EX_leu__L_e	1.2022406402076133e-05
R_ABTA	0.0026727073763183826
R_EX_lys__L_e	0.0011492612820335174
R_EX_mal__L_e	0.00018070595622181196
R_EX_malt_e	0.0
R_EX_ribflv_e	1.9723612408340545e-08
R_EX_sbt__D_e	0.6785044565909218
R_EX_man_e	0.0
R_ABTt	-9.773624798370406e-09
R_EX_melib_e	0.0
R_EX_met__L_e	0.007901272797770144
R_EX_mmet_e	0.0
R_EX_na1_e	-6.43511485782608e-17
R_EX_nac_e	1.788757394878639e-08
R_EX_sbt__L_e	0.0
R_EX_ser__L_e	0.006201816267160843
R_EX_so3_e	0.15195234869183485
R_EX_so4_e	-0.19166790615418958
R_EX_spmd_e	0.002058204489401167
R_EX_sprm_e	0.0
R_EX_srb__L_e	9.718994063217646e-09
R_EX_succ_e	0.012241641631901173
R_EX_nadp_e	1.6938158191212123e-05
R_EX_nh4_e	-0.04154370074928412
R_EX_nmn_e	1.797006904959298e-09
R_EX_sucr_e	0.0
R_EX_o2_e	-0.2641417835281352
R_EX_taur_e	3.704979508858874e-17
R_ABUTDm	0.0
R_EX_thm_e	2.9172826384107316e-08
R_EX_oaa_e	1.1813834941239367e-05
R_EX_ocdca_e	0.0
R_EX_ocdcea_e	0.0
R_ABUTt2r	-0.001517876873581514
R_EX_ocdcya_e	0.0
R_EX_orn_e	0.00354936890600509
R_EX_thmmp_e	0.0
R_EX_thmpp_e	0.0
R_EX_thr__L_e	0.00015677902072852297
R_EX_thym_e	0.0003815700265888238
R_EX_pacald_e	3.2058470921171575e-05
R_EX_pap_e	0.0
R_EX_thymd_e	0.0
R_ACACT1r	0.0
R_EX_tre_e	-0.3127042852360018
R_EX_trp__L_e	-0.7270096847128406
R_EX_pc_SC_e	0.0
R_EX_pectin_e	0.0
R_EX_pepd_e	0.0
R_EX_phe__L_e	1.9120011076218586e-05
R_EX_pheac_e	0.007242147099963334
R_EX_pi_e	-0.10109062090426105
R_EX_pnto__R_e	0.003799044338253351
R_EX_ttdca_e	5.6646192372914635e-05
R_EX_tyr__L_e	0.010703624891954916
R_EX_ura_e	0.0
R_EX_urea_e	5.469267237733127e-05
R_EX_uri_e	0.0
R_EX_val__L_e	0.0010000573861336066
R_EX_xan_e	1.309392517896811e-07
R_EX_xtsn_e	0.0
R_EX_pro__L_e	0.00033466277069559296
R_EX_ptd1ino_SC_e	0.0
R_EX_ptrc_e	0.03526387137008205
R_EX_pyr_e	0.019006268465553474
R_EX_xyl__D_e	0.0
R_EX_xylt_e	0.0
R_EX_rib__D_e	0.0
R_ACACT1m	0.0017961458135606467
R_EX_zymst_e	0.0
R_EX_zymstest_SC_e	0.0
R_FA100tp	0.0
R_ACACT4p	1.397816895460383e-07
R_FA120ACPHi	-9.897419495086268e-09
R_FACOAL161	0.0006231084672689846
R_FACOAL161p	-9.998089911533725e-09
R_FA120ACPtm	0.0
R_ACACT5p	1.4978013119522773e-07
R_FA120tp	0.0
R_FA140ACPHi	-9.810836809620582e-09
R_FACOAL180	0.00022793416478505968
R_FACOAL181	0.0008665747165010895
R_FACOAL182	0.0003229391363095413
R_FA140ACPtm	0.0
R_FACOAL240p	-1.9961897024245445e-08
R_FA140COAabcp	0.0
R_FA140tp	0.0
R_FA141ACPHi	-9.829642710901254e-09
R_FA141ACPtm	0.0
R_FACOAL260p	1.4994099317711118e-07
R_FACOAL80p	-1.999717613720975e-08
R_FADFMNtm	9.915934413442438e-09
R_FALDH	0.0
R_FA141COAabcp	0.0
R_FAS161ACPm	0.0
R_FA141tp	0.0
R_FA160ACPHi	-9.39980204783808e-09
R_FA160ACPtm	0.0
R_FA160COAabcp	0.0
R_FAO141p_even	0.0
R_FAO141p_odd	0.0
R_FAO161p_even	0.0
R_FAO161p_odd	0.0
R_FAO181p_even	0.0
R_FA160tp	0.0
R_FA161ACPHi	-9.601009487436585e-09
R_FA161ACPtm	0.0
R_FAO181p_odd	0.0
R_FAS180	4.7836754078139674e-05
R_FAO182p_eveneven	9.986080717392152e-09
R_FAO182p_evenodd	0.0
R_FAO182p_oddodd	0.0
R_FAO240p	0.0
R_FAO80p	1.2978317949971286e-07
R_FAS100	3.6943122958455155e-11
R_FA161COAabcp	0.0
R_FA161tp	0.0
R_FA180ACPH	6.708272798361392e-08
R_FA180ACPtm	6.70827279970734e-08
R_FA180COAabcp	1.9974183153862165e-07
R_FA181ACPH	-8.872791057434881e-09
R_FA181ACPtm	0.0
R_FA181COAabcp	0.0
R_FA182ACPH	-9.671226208762818e-09
R_FA182ACPtm	0.0
R_FA182COAabcp	0.0
R_FA240tp	0.0
R_FAS100ACPm	0.0
R_FAS100COA	0.00030748335095254176
R_FAS120	7.169424558714504e-05
R_FAS120ACPm	0.0
R_FAS120COA	0.000230610022775113
R_FAS140	0.00028675632581506367
R_FAS140ACPm	1.9727062379555446e-08
R_FAS140COA	0.0
R_FAS141	0.0
R_FA260tp	1.4994099200090045e-07
R_FA80tp	0.0
R_FACOAL100p	-1.999710907973906e-08
R_FAS141ACPm	0.0
R_FACOAL120p	-1.9997045574982053e-08
R_FACOAL140	0.0004869178464050883
R_FACOAL140p	-1.999697829546676e-08
R_FACOAL141	-9.180070703607157e-09
R_FACOAL141p	-9.99714289129372e-09
R_FAS160	0.00010230910275169875
R_FAS160ACPm	3.913890868861511e-08
R_FAS160COA	0.0001023270335781158
R_FAS161	4.3714428761661626e-09
R_FACOAL160	0.0010236955393623237
R_FACOAL160p	-1.9996904132568716e-08
R_FAS180ACPm	6.708272800458844e-08
R_G3PDm	0.3288354679361869
R_FAS180COA	4.7824326746358636e-05
R_GLUK	0.3008192095328757
R_G3PIt	0.0
R_FAS181	3.953974556448316e-09
R_FAS181ACPm	0.0
R_FAS182ACPm	0.0
R_G3PT	0.5458712791140152
R_FAS240_L	0.0
R_G5SADs	0.09655116512836526
R_G5SADrm	-0.09225032619571472
R_FAS260	0.0
R_G5SD	0.0012115115257189577
R_G5SD2	0.035896367773542354
R_GLUN	0.010669577215194417
R_GLUPRT	0.0004757811893081552
R_G6PDA	0.06963658135662312
R_FAS80ACPm_L	0.0
R_G6PDH2r	0.6071439050716353
R_G6PDH2er	0.0005918382879688418
R_G6PI	0.25763409100284845
R_G6PI3	0.5584533005357242
R_G6Pter	0.0005918382879688266
R_GALIGH	0.0
R_GALKr	1.9586674103432507e-08
R_GALS3	9.886068763101422e-09
R_GALT	4.968764050177648e-05
R_GLUSx	0.013841864035243342
R_GLUTRS	2.824303561891223e-21
R_GLUTRSm	3.3679200687882665e-21
R_GLUt2n	0.0
R_GLUt2r	-5.4605254309336715e-06
R_GLUt5m	0.0015424434402012378
R_GLUt7	0.0
R_GLUt7m	0.009522259127570624
R_GLXt	2.092331178749074e-05
R_GLXtp	-9.234522035939108e-09
R_GLYAT	0.0
R_GLYC3Ptm	0.23078794535331704
R_GALUi	0.09270215196841125
R_GALt2	9.70060538328265e-09
R_GAM6Pt	-0.08657635589520019
R_GAPD	3.3698663560292506
R_GLYCDy	0.4429194840362818
