Reaction	Flux
R_34HPPt2m	0.005379858692517225
R_ALAt2r	-0.43570008900227974
R_ALAtmi	0.05773494749405667
R_ACONT	0.06928365585583429
R_ACONT3m	0.0009649465342127794
R_ACONTm	0.0131627332552946
R_ACOTAim	0.08440011689302623
R_ALCD19y	7.2854785891997616e-09
R_ALCD22xi	0.1578278871458011
R_ALCD22xim	0.005458158706986507
R_34HPPt2p	1.9379373883410267e-08
R_ALCD22yi	0.0007934870291763186
R_ALCD23xi	0.2584439277911849
R_ALCD23xim	0.008895438907497359
R_ALCD23yi	0.0003952358988652825
R_ALCD24xi	0.032752660502774866
R_ALCD24xim	0.0011394547665050906
R_ACP1e	9.79564410235252e-09
R_ACPSm	0.003627188576277845
R_ACRNtm	0.03574112759256949
R_ACRNtp	7.187381128275139e-07
R_ACS	0.20001929367901972
R_ACSm	0.012638355340672256
R_ACSp	0.0
R_ACt2r	-0.027802380900527744
R_ALCD24yi	5.008180514520676e-05
R_ALCD25xi	0.07801524696261335
R_ALCD25xim	0.0027082618378403136
R_ALCD25yi	0.00011930276882005604
R_ACtm	-0.015126616697758943
R_3C3HMPt	1.5952743570579742e-09
R_ACtp	-9.998664562971271e-09
R_ACtr	0.019334764144359307
R_ADA	0.006653114810946782
R_ADCL	0.0008314113394990916
R_ALCD26xi	0.8338060133872346
R_ALCD26xim	0.02795352860821992
R_ALCD2x_copy1	0.45548446024552214
R_ALCD2ir	2.548859202864444
R_ALCD2irm	0.11707670794060868
R_ADCS	0.0008314113394990916
R_3C3HMPtm	-0.03427996260879462
R_ADD	0.006765468149297232
R_ADEt2	9.908945964281127e-09
R_ADEtm	0.0
R_ADHAPR_SC	0.0014321173401655699
R_ADK1	0.2908015752371651
R_ADK1m	-0.03948661944150955
R_ADK3	0.07457736836086393
R_ALCD2x_copy2	1.1594158676329847
R_ALDD19xr	9.610217701341711e-21
R_ALDD20xm	0.0
R_ALDD20y	1.2631290800236857e-08
R_ALDD20ym	0.0
R_ALDD22x	0.004127273557809274
R_ALDD2xm	0.00026535673438372897
R_ALDD2y	0.1304589972714471
R_ALDD2ym	0.026105470299914058
R_ADK3m	0.05212499388542771
R_ADK4	0.1502128632057067
R_ADK4m	0.0
R_ADMDC	0.0043494099205194404
R_ADNCYC	0.0025072643341228964
R_ADNK1	0.08108446887527536
R_ADNUC	0.01416500232302504
R_ALLTAHr	1.9645672422186067e-08
R_ALLTN	9.821769397788671e-09
R_ALLTNti	9.82176939137096e-09
R_ALLTTti	9.823902867109351e-09
R_ADNt2	9.919963747092731e-09
R_3C4MOPtm	0.0
R_ADPT	0.00045017690902072436
R_ADSK	0.1837553045684002
R_ALPHNH	3.639374153241896e-09
R_AMAOTr	0.0
R_ADSL1r	0.027697770729353866
R_AMETt2	9.938704377108828e-09
R_3DH5HPBMTm	0.0
R_AMETtm	-4.440892098500626e-16
R_AMID	1.0382459214221339e-21
R_AMID2	0.0
R_AMID3	8.892219178318829e-21
R_ADSL2r	0.0004781564427427387
R_ADSS	0.027697770729353883
R_AMPN	0.05567367786155833
R_AMPDA	0.0031085170991647145
R_3DH5HPBtm	-1.1102230246251565e-16
R_AMPtn	0.0
R_ANPRT	0.032712891337195515
R_ATPS3v	0.0
R_3DSPHR	0.0
R_ATPtm_H	0.2300577309054711
R_ATPtp_H	1.4001104419759354e-07
R_ANS	3.532689567104049e-08
R_AOBUTDs	1.7650867614662462e-08
R_AP4AH	0.0017552570323258188
R_APRTO2	0.0034430066261447786
R_ARAB14LO	0.0
R_BACCL	9.356514630028339e-20
R_3HAO	1.2488156686623213e-05
R_ARAB1D2	1.7519042661856237e-20
R_ARABR	9.7819893421634e-09
R_3HPH5MBDCm	0.0
R_ARAB_Dt	0.0
R_ARAB_Lt	9.781989329660234e-09
R_ARGN	7.597512238199778e-05
R_BPNT	0.18738250300722856
R_BTDD_RR	-0.3718147885474872
R_BTDt_RR	0.37181478854748706
R_3IPM3MT	0.0
R_BTNt2i	4.255796420704109e-17
R_BTSr	0.0
R_C14STR	0.00031398551700374843
R_C22STDS	5.835267708630656e-07
R_C22STDSx	0.00030641243984727025
R_C24STRer	0.0003069864709720729
R_C3STDH1	0.00031398551700374865
R_ARGSL	0.0008321268163833384
R_ARGSS	0.0008321268163832829
R_ARGTRS	1.889946879793764e-20
R_ARGTRSm	1.930572570566859e-20
R_ARGt2m	0.0
R_ARGt2r	9.369598652497757e-09
R_ARGt6	3.3398688938903366e-20
R_ARMT	0.0
R_ASAD	-0.2168344680854495
R_C3STDH2	0.0003139855170037487
R_C3STKR1	0.0003139855170037487
R_C3STKR2	0.0003139855170037487
R_ASNN	0.0002441451554634152
R_C4STMO1	0.0003139855170037486
R_ASNNe	0.000896923723564656
R_C4STMO2	0.00031398551700374876
R_ASNS1	0.0016205605125227895
R_3MBALDt	3.894215922728428e-06
R_ASNTRS	6.1747592393418425e-21
R_ASNTRSm	6.58057978081484e-21
R_C5STDS	0.0003069959666181333
R_C8STI	0.0003069765035369928
R_ASNt2m	0.0
R_ASNt2r	-0.0008978740990126521
R_3MBALDtm	0.0011394547665051213
R_ASNt6	0.020220807765662267
R_ASNt7	0.020220807765662267
R_CAT	0.002305408881549543
R_CATp	8.792861219526185e-07
R_ASPCT	0.0033925001429451693
R_3MOBDC	0.26806299538022593
R_ASPGLU2m	0.003818884352053184
R_ASPGLUtp	-6.571690969181532e-10
R_ASPK	0.2168344680854495
R_ASPOcm	0.0
R_CBASPtn	0.0
R_CBPS	0.004224626959328474
R_CBPtn	0.0
R_CCP2m	1.9396414069457486e-08
R_CDPDGPm_SC	-9.932342677487771e-09
R_ASPTA	-0.4245197300758976
R_ASPTAm	0.1727792257612626
R_3MOBtm	-0.40509842070673485
R_ASPTAp	-6.571690969181532e-10
R_ASPTRS	3.401683261048553e-21
R_ASPTRSm	3.833334590399417e-21
R_CDPtn	-9.468612782725927e-09
R_CER1_24ter	2.931952458595788e-10
R_CER1_26ter	-1.6069745534252888e-10
R_CER2_24ter	-2.9292024361637914e-10
R_CER2_26ter	1.5986023615965905e-10
R_ASPt2m	0.17659811011331583
R_ASPt2n	-0.05343666894552723
R_CERASE124er	0.584270553128736
R_3MOPDC	0.1641911098856192
R_CERASE126er	0.5842705529019748
R_ASPt2r	0.00027078637517718995
R_ASPt5n	-0.05343666894552723
R_ASPt7	0.0
R_CERASE224er	1.0546602681127788
R_CERASE226er	1.054660268339354
R_ATHRDHr	9.715715454383655e-09
R_3MOPt	-2.578736217007105e-06
R_ATP2tp_H	0.0
R_ATPATF1	0.0017552570323258897
R_ATPATF2	2.345974838574628e-19
R_ATPATF3	2.8051218790012884e-19
R_ATPH1	3.5952928456457706e-06
R_ATPM	0.0017389662515096332
R_CERH124_copy1	3.878363586815147e-09
R_CERH126_copy1	3.8783635723672145e-09
R_CERS124	1.4113151157002418e-09
R_CERS124er	0.5842705528355654
R_CERS126	0.0
R_CERS126er	0.5842705530623263
R_CERS224	8.557051950881373e-09
R_CERS224er	1.0546602684057973
R_ATPPRT	0.004188102182298882
R_ATPS	0.0034068285435191886
R_ATPS3g	6.494804537770304e-20
R_ATPS3m	0.40628288975133664
R_CERS226	0.0
R_CERS226er	1.0546602681792214
R_CERH124_copy2	0.0
R_CERH126_copy2	0.0
R_CITtbm	-0.05271456815922315
R_3MOPtm	-0.00838906575927889
R_CITtcm	0.012184460431517719
R_CERS324	7.182214435195155e-09
R_CERS326	0.0
R_CHLPCTD	0.03666136023604494
R_CHLSTI	0.0
R_CLPNSm_SC	0.0
R_3OPHB5Hm	0.0
R_CMPN	0.02038686987417633
R_CHLt2	0.0
R_CHOLK	0.03666136023604494
R_CHORM	0.12047118243319278
R_CHORS	0.12130261914238907
R_CHRPL	0.0
R_CO2t	-4.590205469209458
R_CO2tg	0.0
R_CO2tm	-1.064440382611124
R_CO2tn	-0.14419841047570092
R_CO2tp	9.936444556046808e-09
R_CHTNDA	7.816753270602555e-21
R_CHTNS	1.3271607741590181e-20
R_CITt2r	-1.6087036258660703e-08
R_CO2tv	-1.3179066484791946e-06
R_COAHLp	0.0
R_3OPHB_5tm	1.1102230246251565e-16
R_COAtim	0.005511117766461318
R_CITtam	-0.02875339457222459
R_CITtap	1.8953755109851755e-07
R_COAtn	-0.017774683176457473
R_4ABUTNtm	0.0
R_COUCOAFm	9.957197626901182e-09
R_CPPPGO	5.521118941169052e-17
R_4ABUTtm	0.0
R_CRNCARtm	0.0011822264226808426
R_CRNCARtp	0.0
R_DCTPD	0.0386383787153112
R_DCYTD	0.06593016695830235
R_CRNt	5.551115123125783e-17
R_4ABZt	0.0008314113394990441
R_CRNtim	0.03574112759256949
R_DCYTt2	9.584085514795632e-09
R_CRNtp	7.187381128366213e-07
R_4ABZtm	0.0
R_CSNATm	0.03692335401525032
R_DDPA	0.06858805098316592
R_DDPAm	0.052714568159223145
R_DESAT14	0.0
R_DESAT16	4.081125780362351e-05
R_DESAT18	8.42394228833132e-05
R_CSNATp	7.091357243083074e-07
R_CSNATr	0.0369226448795259
R_CSND	0.020386879699910543
R_CSNt2	9.825734211775857e-09
R_CSm	0.08244623555522472
R_DESAT18_2	2.333617208522023e-05
R_DGDPtn	8.046546318141168e-09
R_CSp	1.7960110653362476e-07
R_DGGH	0.0
R_4H2OGLTtm	9.67088864545218e-09
R_DGK1	0.00016634950586713604
R_DGSNt2	9.852691580603986e-09
R_CTPS1	0.04657206258693975
R_CTPS2	0.0005486749348145643
R_CTPtm	0.016210434671319034
R_DHAD1m	0.3099438569901619
R_4H2OGLTtp	-1.9379373883410267e-08
R_DHAD2m	0.16544872180358852
R_DHAK	0.3844908647958663
R_CYOOm	0.19189241613630584
R_CYOR_u6m	0.3830437852867312
R_DHAPtm	0.1523774106247392
R_DHFR	0.002889078086659555
R_CYSS	0.010137449143929805
R_4HBZCOAFm	9.957198003873354e-09
R_CYSTGL	0.44740640299656476
R_CYSTL	0.16472409533788349
R_CYSTLp	0.0
R_CYSTRS	5.3997668778921725e-21
R_CYSTS	0.1698602422535523
R_DHFRim	2.907024333826468e-17
R_DHFS	6.177965540048097e-17
R_DHFtm	0.0
R_DHNPAm	3.1292075354236444e-17
R_DHNPTtm	0.0
R_DHORD4i	2.5425132991744416e-05
R_DHORDfum	4.0522785312356494e-05
R_CYSTtp	-9.87239567873388e-09
R_CYSt2r	-0.015242537168509429
R_CYTD	0.02650892037619252
R_CYTDK2	0.029226460858634902
R_DHORDi	0.00332655222464101
R_DHORTS	-0.0033925001429453427
R_4HBZFm	9.957198380980064e-09
R_DHPSm	0.0
R_DHPTtm	0.0
R_DHQS	0.12130261914238907
R_DHQTi	0.12130261914238907
R_CYTDt2	9.86417123803487e-09
R_CYTK1	0.014089523026407313
R_CYTK2	0.038623753873111344
R_DADA	0.006736769484560648
R_DADK	-0.0012127891463039608
R_DIAT	0.0005708246293282421
R_DINSt2	9.800199746890188e-09
R_DADNt2	9.869128052131582e-09
R_DIPS	0.0
R_DADPtn	-1.1102230246251565e-16
R_4HBZtm	-9.957198510157639e-09
R_DAGCPT_SC	0.03666136023604494
R_DAGPYP_SC	0.013713730931516302
R_DKMPPD2	0.004349409920519438
R_DMATT	0.0006279765237751379
R_DNMPPA	9.810773555448998e-09
R_DNTPPA	9.810773552663142e-09
R_DOLK	0.0
R_DOLPMMer	0.0038015091679047936
R_DANNt2	0.0
R_DASYN_SC	0.008323831091839595
R_DASYNm_SC	0.01621043467131905
R_DB4PS	9.336600236432782e-06
R_DBTS	0.0
R_DCDPtn	9.468612782725927e-09
R_DCMPDA	-0.10456520425636762
R_DOLPMTcer	0.0038015091679108174
R_DOLPt2er	-0.0038015091679228785
R_4HGLSDm	-0.16787148101261484
R_DPCOAK	0.00362717866987092
R_DPCOAKm	9.904717567900994e-09
R_DPGM	0.0
R_DPMVD	0.0018839295713250312
R_ECOAH4p	-1.3980403601454583e-07
R_ECOAH5p	-1.4980249229967768e-07
R_DPR	0.0009325227467884565
R_4HPRO_LTtm	0.0
R_DPRm	0.0031947508110208157
R_ECOAH6p	-1.5980088297062878e-07
R_DRBK	2.8873010101223286e-21
R_ECOAH7p	-1.7977877642127993e-07
R_ECOAH8p	-1.997336324111032e-07
R_DROPPRy	4.668300118217118e-06
R_4HTHRS	0.0
R_DRTPPD	4.668300118216937e-06
R_EHGLAT	0.0
R_EHGLATm	0.0
R_EHGLATp	1.9379373833581033e-08
R_ENO	3.649619899080368
R_EPGALURSe	9.806950001147957e-09
R_EPISTAT_SC	2.43671363068241e-06
R_DTMPK	0.0028296749792192932
R_DTTPt	-0.0028296749792192655
R_DUMPtn	9.189442540247228e-09
R_DURIK1	0.0837622615622646
R_DURIPP	-0.0027994285374568495
R_DURIt2	9.0764391184835e-09
R_DUTPDP	5.242805366693769e-06
R_EPISTESTH_SC	2.436713696032743e-06
R_EPISTESTH_SCe	9.999420441447988e-07
R_EPISTt	1.946308048061951e-08
R_DXHPScm	0.0
R_D_LACDcm	0.0005370167909766255
R_EPMGH	0.0
R_4MOPDC	0.033946091290347896
R_ERGSTAT_SC	5.250700599981108e-06
R_ERGSTESTH_SC	5.250700665282647e-06
R_ERGSTESTH_SCe	9.999418029984549e-07
R_ERGSTGLCT	1.6430665271505367e-20
R_D_LACDm	0.00010865748521280456
R_D_LACt2	-0.057201377740903836
R_D_LACt2m	-0.13866440097767807
R_D_LACtm	0.138773058462891
R_E4HGLUtm	-9.67088864545218e-09
R_ERGSTt	-0.0003036926766697423
R_ERGSTter	0.00030698647097204823
R_ERGTETROLter	0.00030698647097204823
R_E4HGLUtp	1.9379373883410267e-08
R_E4Ptm	0.05271456815922315
R_ETHAK	9.708316876886559e-09
R_5AOPt2	0.0
R_ETHAPT_SC	9.708449155709786e-09
R_ETHAt	9.708316817125251e-09
R_ETOHt	-1.0194642772582259
R_ETOHtm	-0.11707670794060865
R_ECOAH11p	1.989774145449985e-08
R_EX_ergst_e	0.0003037026760876415
R_EX_ergstest_SC_e	0.0
R_EX_13BDglcn_e	0.0
R_EX_etha_e	0.0
R_EX_2hb_e	0.001965279181746312
R_EX_etoh_e	1.0194642772582259
R_5AOPtm	-9.507343357029185e-09
R_EX_fe2_e	0.0
R_EX_fecost_e	0.0
R_EX_2mbac_e	0.01410475157718046
R_EX_2mbald_e	0.00011157700365526853
R_EX_2mbtoh_e	0.14997478130478345
R_EX_2mppal_e	0.0003283927826783887
R_EX_2phetoh_e	0.07009561529738495
R_EX_fecostest_SC_e	0.0
R_EX_fmn_e	0.0
R_EX_3c3hmp_e	1.5952743586502642e-09
R_6PGLter	-0.0006209747328356219
R_EX_3mbald_e	3.8942159227373564e-06
R_EX_for_e	0.032250514614756365
R_EX_fru_e	0.0
R_EX_3mop_e	2.5787362170308637e-06
R_8AONNt2	0.0
R_EX_4abut_e	0.0008928296317982797
R_EX_fum_e	0.00023178137239076175
R_EX_g3pc_e	0.0014742761870781221
R_EX_4abz_e	0.0008314113394990455
R_AABTN	0.0034430066261447786
R_EX_5aop_e	9.507342958938278e-09
R_EX_g3pi_e	9.999756823301934e-07
R_EX_gal_e	0.0
R_EX_8aonn_e	0.0
R_EX_Nbfortyr_e	0.00806708682253886
R_EX_abt_e	9.781989342073752e-09
R_EX_ac_e	0.00846761675616841
R_EX_acald_e	0.03283065261538404
R_EX_aces_e	0.03157130566831997
R_EX_galur_e	9.806950001147965e-09
R_EX_gam6p_e	0.10883355856580568
R_EX_gcald_e	9.873377314900302e-09
R_EX_glc__D_e	-0.9850596229421228
R_EX_gln__L_e	1.526328930850163e-06
R_EX_glu__L_e	1.4634131601233689e-05
R_EX_glx_e	1.639894181673011e-05
R_EX_ade_e	0.0
R_EX_adn_e	0.0
R_EX_akg_e	3.185766044505796e-07
R_EX_ala__L_e	0.43570008900227974
R_EX_gly_e	0.07334405756574816
R_EX_glyc_e	0.15017084355740903
R_AACTOOR	1.765086761449961e-08
R_EX_gsn_e	0.0
R_EX_gthox_e	0.0
R_EX_gthrd_e	7.278964670207485e-09
R_EX_alltn_e	0.0
R_EX_alltt_e	0.0
R_EX_amet_e	0.0
R_EX_arab__D_e	1.5406064727514098e-23
R_EX_arab__L_e	0.0
R_EX_gua_e	0.0
R_EX_arg__L_e	0.0
R_EX_h2o_e	-0.3188786530041375
R_AASAD1	3.624726413570532e-05
R_EX_h_e	-0.020376822561674876
R_EX_hdca_e	0.0
R_EX_hdcea_e	0.0
R_EX_asn__L_e	9.503754480472564e-07
R_EX_asp__L_e	0.0006261373483875831
R_EX_btd_RR_e	0.3718147885474871
R_EX_btn_e	0.0
R_EX_hexc_e	4.9997101362225113e-08
R_AASAD2	0.0028892280961747715
R_EX_his__L_e	0.003876132807584354
R_EX_hxan_e	0.0
R_EX_iamac_e	0.006448970919395446
R_EX_iamoh_e	0.027493226155029703
R_EX_ibutac_e	0.016229685381559437
R_EX_chol_e	9.238371396309065e-09
R_EX_cit_e	1.608703628093879e-08
R_EX_co2_e	4.590205469209458
R_EX_crn_e	0.0
R_EX_csn_e	0.0
R_EX_cys__L_e	0.01524253716850971
R_EX_cytd_e	0.0
R_EX_dad_2_e	0.0
R_EX_dann_e	7.740749364603383e-20
R_EX_ibutoh_e	0.25150491721598817
R_EX_id3acald_e	0.005352817129579522
R_EX_ile__L_e	0.0003482986642930533
R_EX_ind3eth_e	0.8617595419954546
R_EX_inost_e	9.648286202498708e-09
R_EX_dca_e	7.999797603411684e-08
R_EX_dcyt_e	0.0
R_EX_ddca_e	2.3999392810234437e-07
R_EX_ins_e	0.0
R_EX_k_e	-1.79420109612343e-17
R_EX_dgsn_e	0.0
R_EX_din_e	0.0
R_EX_lac__D_e	0.05720137774090382
R_AATA	0.0029254753603105144
R_EX_lac__L_e	0.02717097887110758
R_EX_lanost_e	1.2744303938569155e-08
R_EX_lanostest_SC_e	0.0
R_EX_dttp_e	0.0028296749792192776
R_EX_duri_e	0.0
R_EX_leu__L_e	4.717333694430214e-06
R_ABTA	0.0033828661199975046
R_EX_lys__L_e	0.001578784032356118
R_EX_mal__L_e	0.0006143541708884719
R_EX_malt_e	0.0
R_EX_ribflv_e	1.9729533569616672e-08
R_EX_sbt__D_e	0.7848740421216217
R_EX_man_e	0.0
R_ABTt	-9.781989329660234e-09
R_EX_melib_e	0.0
R_EX_met__L_e	0.01619649603943547
R_EX_mmet_e	0.0
R_EX_na1_e	0.0
R_EX_nac_e	1.6310402125968584e-08
R_EX_sbt__L_e	0.0
R_EX_ser__L_e	0.014944886888497468
R_EX_so3_e	0.13586229908864655
R_EX_so4_e	-0.18384941297706228
R_EX_spmd_e	0.00022215576008261396
R_EX_sprm_e	0.0
R_EX_srb__L_e	9.720521068178039e-09
R_EX_succ_e	0.046935431601699065
R_EX_nadp_e	1.245965058586065e-05
R_EX_nh4_e	-0.038385943486429784
R_EX_nmn_e	3.3898967861542773e-09
R_EX_sucr_e	0.0
R_EX_o2_e	-0.23713636983256636
R_EX_taur_e	0.0
R_ABUTDm	0.0
R_EX_thm_e	2.9242894427479035e-08
R_EX_oaa_e	1.0378063555159124e-05
R_EX_ocdca_e	0.0
R_EX_ocdcea_e	0.0
R_ABUTt2r	-0.0008928296317982642
R_EX_ocdcya_e	0.0
R_EX_orn_e	0.0038372557470706266
R_EX_thmmp_e	0.0
R_EX_thmpp_e	0.0
R_EX_thr__L_e	0.00017893251839858824
R_EX_thym_e	4.246224069249418e-05
R_EX_pacald_e	2.439393180120453e-05
R_EX_pap_e	0.0
R_EX_thymd_e	1.3531886249302465e-09
R_ACACT1r	0.0
R_EX_tre_e	-0.2392248653439304
R_EX_trp__L_e	-0.8672584458951249
R_EX_pc_SC_e	0.0
R_EX_pectin_e	0.0
R_EX_pepd_e	0.0
R_EX_phe__L_e	3.290189426763115e-05
R_EX_pheac_e	0.010747196271888769
R_EX_pi_e	-0.11976333967685385
R_EX_pnto__R_e	0.0041272735595005335
R_EX_ttdca_e	2.729737814363251e-05
R_EX_tyr__L_e	0.022326882755405515
R_EX_ura_e	0.0
R_EX_urea_e	7.59911286801315e-05
R_EX_uri_e	0.0
R_EX_val__L_e	0.0011630369698389402
R_EX_xan_e	1.527911147513416e-08
R_EX_xtsn_e	0.0
R_EX_pro__L_e	0.0030801314487702465
R_EX_ptd1ino_SC_e	0.0
R_EX_ptrc_e	0.05933074049183886
R_EX_pyr_e	0.019550694357019706
R_EX_xyl__D_e	0.0
R_EX_xylt_e	0.0
R_EX_rib__D_e	6.179424659074135e-09
R_ACACT1m	0.0018839390949038878
R_EX_zymst_e	0.0
R_EX_zymstest_SC_e	0.0
R_FA100tp	0.0
R_ACACT4p	1.398040368090215e-07
R_FA120ACPHi	-9.915872178911656e-09
R_FACOAL161	0.0005684494919220295
R_FACOAL161p	-9.997913580361839e-09
R_FA120ACPtm	0.0
R_ACACT5p	1.498024931718077e-07
R_FA120tp	0.0
R_FA140ACPHi	-9.850746607309446e-09
R_FACOAL180	0.00021261599230482098
R_FACOAL181	0.000789414657456966
R_FACOAL182	0.00029400833814463567
R_FA140ACPtm	0.0
R_FACOAL240p	-1.996307308349543e-08
R_FA140COAabcp	0.0
R_FA140tp	0.0
R_FA141ACPHi	-9.840523507165244e-09
R_FA141ACPtm	0.0
R_FACOAL260p	1.4994209651675305e-07
R_FACOAL80p	-1.9997203060118096e-08
R_FADFMNtm	9.904717348795819e-09
R_FALDH	0.0
R_FA141COAabcp	0.0
R_FAS161ACPm	0.0
R_FA141tp	0.0
R_FA160ACPHi	-9.564055936106541e-09
R_FA160ACPtm	0.0
R_FA160COAabcp	0.0
R_FAO141p_even	0.0
R_FAO141p_odd	0.0
R_FAO161p_even	0.0
R_FAO161p_odd	0.0
R_FAO181p_even	0.0
R_FA160tp	0.0
R_FA161ACPHi	-9.608833562158026e-09
R_FA161ACPtm	0.0
R_FAO181p_odd	0.0
R_FAS180	4.8591473672333625e-05
R_FAO182p_eveneven	9.985930169047777e-09
R_FAO182p_evenodd	0.0
R_FAO182p_oddodd	0.0
R_FAO240p	0.0
R_FAO80p	1.2980551071362448e-07
R_FAS100	3.755481515051152e-11
R_FA161COAabcp	0.0
R_FA161tp	0.0
R_FA180ACPH	6.689976933538233e-08
R_FA180ACPtm	6.68997693593537e-08
R_FA180COAabcp	1.997686522299311e-07
R_FA181ACPH	-8.522774208596928e-09
R_FA181ACPtm	0.0
R_FA181COAabcp	0.0
R_FA182ACPH	-9.59696333513449e-09
R_FA182ACPtm	0.0
R_FA182COAabcp	0.0
R_FA240tp	0.0
R_FAS100ACPm	0.0
R_FAS100COA	0.0002820828855969462
R_FAS120	6.526516186126554e-05
R_FAS120ACPm	0.0
R_FAS120COA	0.00021155967388734883
R_FAS140	0.0002610402025808483
R_FAS140ACPm	1.9756395760349496e-08
R_FAS140COA	0.0
R_FAS141	0.0
R_FA260tp	1.499420951819125e-07
R_FA80tp	0.0
R_FACOAL100p	-1.9997134614868628e-08
R_FAS141ACPm	0.0
R_FACOAL120p	-1.9997069028443448e-08
R_FACOAL140	0.00045679052844382895
R_FACOAL140p	-1.9996999278681926e-08
R_FACOAL141	-9.422929991842466e-09
R_FACOAL141p	-9.997118105564695e-09
R_FAS160	0.00010393541963525553
R_FAS160ACPm	3.92159759086465e-08
R_FAS160COA	0.0001039500603653162
R_FAS161	0.0
R_FACOAL160	0.0009377857431926984
R_FACOAL160p	-1.999692234022632e-08
R_FAS180ACPm	6.689976936577721e-08
R_G3PDm	0.22223531290128512
R_FAS180COA	4.858115515908009e-05
R_GLUK	0.11213639513833422
R_G3PIt	0.0
R_FAS181	0.0
R_FAS181ACPm	0.0
R_FAS182ACPm	0.0
R_G3PT	0.5416337679554923
R_FAS240_L	0.0
R_G5SADs	0.04921200271294324
R_G5SADrm	-0.04311337912753699
R_FAS260	0.0
R_G5SD	0.0004015312522448398
R_G5SD2	0.031999655188124136
R_GLUN	0.00853073598823214
R_GLUPRT	0.00047816631612007497
R_G6PDA	0.09417784806772951
R_FAS80ACPm_L	0.0
R_G6PDH2r	0.6512710450115643
R_G6PDH2er	0.0006209747328356074
R_G6PI	0.49337404295447407
R_G6PI3	0.6055104380928081
R_G6Pter	0.0006209747328355109
R_GALIGH	0.0
R_GALKr	1.963757860900949e-08
R_GALS3	9.88789633484587e-09
R_GALT	0.002492194426243939
R_GLUSx	0.12949005547228865
R_GLUTRS	3.4642035674445065e-21
R_GLUTRSm	3.348688753329427e-21
R_GLUt2n	0.0
R_GLUt2r	-1.4634131601187761e-05
R_GLUt5m	0.0029525695291848296
R_GLUt7	0.0
R_GLUt7m	0.034632601243918024
R_GLXt	1.6398941816708756e-05
R_GLXtp	-9.279275459128655e-09
R_GLYAT	0.0
R_GLYC3Ptm	0.1523774006923965
R_GALUi	0.12343087046658119
R_GALt2	9.749682283481236e-09
R_GAM6Pt	-0.10883355856580568
R_GAPD	3.9653016392849674
R_GLYCDy	0.3844908647958663
