gene_id,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
YAL056C-A,524.844485663096,527.4662796359704,517.1082084254875,508.3093264350254,518.5959097799022,460.9770470807069,486.83082799345465,486.93071552546576,444.1287779913815,465.77377833360106,468.0217722590412,458.1188684845715,523.0635624238074,534.8297892186164,653.4366268275513
YAL056W,567.6095919023109,564.111305379101,549.5583186708119,551.1787877006298,557.1623777540406,478.419421835112,536.8788570395109,506.1516648225236,466.5389456881943,464.84223077693366,512.1210881861847,469.57184019668586,522.7107930961512,518.8169212779392,653.4366268275513
YAL055W,360.7819871817424,378.6652660123492,448.5442658103672,442.16787191094966,429.97508975422335,457.6546899846308,450.4322614145048,497.18188848389616,513.396569054258,512.3511561669608,404.0066362357673,358.8597803129138,250.89632115993945,304.24449087286547,337.135419058852
YAL054C,1082.3459615452275,1133.7748873859491,1194.3734125778994,1028.867070374507,940.3653680502664,958.5000222182628,825.7924792599263,782.9333347001564,738.5168900086047,652.0832896670407,927.5081930483124,939.1436803933716,1218.5855371190896,999.2029594982532,1159.1397554158298
YAL053W,739.4475642453377,759.5514426757977,829.5713667554643,879.4363768201154,868.1558109923049,865.4740235281029,798.4935543257145,840.5961825913298,808.8033250577002,848.6398241238222,732.6176678219032,805.525677085371,793.4101113511722,680.5468874787774,661.0127036603344
YAL051W,419.8755885304763,428.6357556620728,451.6845990599153,466.6647069198662,449.66860531548485,442.7040830522826,445.88244059213633,424.14228115507655,431.9050501567565,451.8005649835932,401.16151907917776,413.5795340485714,405.85448291470544,398.7204117228608,392.0619760965306
YAL049C,542.7280755449489,596.3145098200345,565.2599849185493,634.4680267309467,512.0314045928151,549.8500994007713,480.0060967599021,535.6237870780121,503.21012919207016,495.5833001469516,485.0924751985803,479.7522594963429,540.243364841413,536.4310760126839,543.5835127521947
YAL048C,580.0503500809907,549.6753861469584,544.8478187964923,507.0844846845788,589.9849036894782,495.8617965895169,514.1297529276678,549.7191498958541,544.9745326270405,547.7499633203145,533.4594668606089,440.3031347101712,556.5819290238219,586.0709666287834,577.6758584997184
YAL047W-A,598.7114873490118,597.4249651455833,572.0640402925708,527.9067944421581,624.4485559216866,525.7630104542117,541.4286778618804,584.3168586305584,568.4033443100723,571.0386522369948,560.4880798482134,470.8443926091427,583.3692555492547,624.5018496864084,625.0263387046133
YAL047C,1261.9594077499314,1269.2504371029763,1408.9628512969769,1315.480039978835,1400.7012942947683,1399.5429267225072,1421.8190069902305,1358.2804169920882,1327.2931140430514,1348.8808620541097,1278.880161887166,1177.1109815228574,1336.372252462506,1117.6981822592645,1197.0201395797455
YAL046C,1230.8575123032304,1260.3667944985816,1323.6504646842704,1308.1309894761605,1317.8244163077904,1314.8228207725388,1242.1010845066655,1341.6222609346385,1229.5032913660507,1279.0147953040696,1175.0333856716345,1184.7462959975987,1275.6917818259617,1069.659578437232,1149.6696593748509
YAL045C,1536.4336350670765,1671.235264951864,1827.6739512366437,1874.00787818214,1755.184574397486,1860.519973803213,1685.7086146876177,1827.2715798403003,1555.4693669560556,1714.979051824319,1526.4053545104891,1534.6982094233135,1675.758459159395,1349.8847673990813,1454.6067518943746
YAL044W-A,1268.1797868392723,1288.128177637317,1381.2232409259748,1369.3730769984536,1353.9291948367709,1367.1499450357546,1260.3003677961403,1381.3455561485584,1252.9321030490826,1325.5921731374294,1217.7101430204832,1231.830735258513,1306.627071735939,1068.058291643164,1170.5038706650043
YAL044C,1085.456151089898,1197.0708409422657,1307.4254095616084,1354.6749759931022,1296.4897744497569,1382.1005519681023,1239.8261740954824,1295.4919826216992,1094.0236411989542,1239.889797924047,1109.5956910700672,1099.485284362972,1164.2446013352467,1000.8042462923206,1100.4251599617592
YAL043C,2492.816920053162,2733.941011502652,2989.073864694293,2820.810551276776,3142.756858318079,3250.095829237489,2959.658444950865,2860.0772554022083,2772.74893048748,2977.22599110838,2838.0043636984387,2428.0300029682285,2996.43052735147,2483.5958175990218,2649.7328722659227
YAL042C-A,1746.3714293323158,1866.675402248563,2000.3922799617555,1909.528288945068,1959.5047983455804,2076.47318504823,1879.075999638289,1890.0600142106891,1855.9693428905912,1932.029632527777,1870.6645304578676,1730.6712809417152,2060.656055403605,1713.3768696524528,1778.4840364958554
YAL042W,2486.5965409638225,2718.394636944962,2976.5125316961035,2824.4850765281126,3071.367864408505,3210.227544084564,2870.9369389146755,2819.0725635684853,2720.798087190324,2915.7438523683427,2764.0313176271,2410.2142691938284,2984.895034176366,2419.5443458363143,2570.1840655217
YAL041W,1272.8450711562782,1231.4949560342986,1322.603686934421,1261.587002959218,1230.8447225788832,1137.076716132411,1228.4516220395594,1223.7337719126824,1211.1676996141114,1177.4761116273437,1149.4273312623247,1107.1205988377133,1297.6682405852032,1191.357374786378,1308.7672728632974
YAL040C,639.9214988158931,697.365944445031,742.6888135179831,847.5904913085224,895.2343948890401,882.0858090084885,848.5415833717699,797.0286975179988,766.0202776365123,850.5029192371561,783.8297766405217,670.635121364915,626.713598098086,594.0774005991204,674.2708381177048
YAL039C,985.9300856604514,1108.2344148983127,1166.633802206896,1207.6939659395998,1344.0824370561393,1343.893445363214,1276.2247406744314,1236.5477381107207,1062.4456776261725,1118.7886155573087,997.2135633847646,979.865357592,1104.3019905825684,843.8781404736853,998.1481227191864
YAL038W,978.932159184944,1108.2344148983134,1159.8297468328751,1106.032100652595,910.8250947083716,907.003487229066,991.8609392763856,984.1126040093616,916.7795875968887,1048.922548807271,907.5923729521834,819.5237536224007,871.562409655315,882.3090235313098,935.6454888487248
YAL037C-B,334.34537605204594,309.81703582828595,306.7058807058057,312.33464636368967,292.941043973774,311.4709777572345,286.6387118092305,290.8770326954754,300.4999759345358,329.76783506018944,285.93427423728644,324.5008651765712,313.65077348875604,275.4213285796467,278.42082360478264
YAL037C-A,222.3785524439189,178.7833074134553,195.74743922179408,202.098888823564,186.2678346836042,182.72964028424428,175.16810166119637,178.1141301527361,209.84066116106573,205.8720100234515,200.58075953958888,199.79072875577145,191.1423573059231,211.3698568169381,196.9779976523632
YAL037W,272.9191325448096,220.98060978433284,232.90804934143932,204.5485723244558,243.70725507061871,243.36265728765252,209.29175782896183,267.81189353900595,272.9965883066292,285.0535523401638,258.905661249682,258.32813972880007,229.169253377024,336.2702267542197,255.69259310643304
YAL036C,1160.100700161982,1305.8954628461097,1493.7518490347588,1442.863582025203,1545.940971559077,1559.0160673342127,1392.2451716448352,1446.6967837585537,1316.088030194646,1355.4016949507798,1227.6680530685485,1165.6580098107424,1236.8133344745518,927.1450537652064,1172.3978898732
YAL035W,1132.10899425995,1298.1222755672638,1473.3396829127007,1436.739373272974,1478.6547933914317,1487.5853897685531,1285.3243823191692,1406.9734885446342,1273.3049827734578,1299.5088415507475,1190.681530032879,1100.7578367754284,1226.3968933600815,898.3218914719876,1155.351716999438
YAL034C-B,412.8776620549683,385.327997965646,413.4772111904204,401.7480941462362,403.7170690058735,402.0052086253368,473.1813655263481,426.70507439468486,455.3338618397884,448.07437475692393,466.5992136807465,423.75995334822863,416.25281422517764,449.9615891330277,424.2603026358594
YAL034W-A,402.7695460347902,383.10708731454736,408.766711316099,391.9493601426696,405.35819530264536,400.3440300772985,459.5319030592418,427.9864710144885,456.3525058260073,445.2797320869224,458.0638622109768,426.30505817314287,420.3865661851668,441.9551551626889,414.7902065948804
YAL034C,996.0382016806292,990.5261503900754,1087.6020820932838,1047.2396966311946,1028.9861880759454,975.111807698648,898.5896124178263,1012.303329645047,934.096535362608,940.863032233874,900.4795800607081,864.0630880583997,959.8959695221562,848.6820008558886,1003.8301803437738
YAL033W,811.75947115892,797.3069237444777,862.5448658757131,808.3955552942557,891.9521422954957,954.3470758481668,896.3147020066431,987.9567938687728,917.7982315831072,941.7945797905412,894.789345747529,837.3394873967999,860.4404298855313,741.3957856533517,840.9445284389348
YAL032C,926.0589369255504,1007.1829802733156,1063.0028049718285,1027.6422286240622,974.829020282474,964.3141471363988,1076.0326244902076,989.2381904885764,924.9287394866392,1007.9344563139132,936.0435445180811,960.7770714051428,1025.5901662481097,965.575936822831,982.9959690536195
YAL031W-A,619.7052667755363,670.7150166318446,676.7418152774858,639.3673937327296,636.7570031474747,609.6525271301609,687.0229441776803,647.1052930009471,595.9067319379785,629.7261483070289,606.0099543536513,645.1840731157718,659.1310224414647,678.9456006847108,632.6024155373972
YAL031C,688.12943675828,677.3777485851414,672.031315403165,745.9286260215177,678.6057237151571,601.3466343899677,573.277423618461,645.8238963811436,636.6524913867281,617.6160300703556,598.8971614621769,581.5564524929143,668.0330078939794,678.9456006847106,681.8469149504879
YAL030W,697.4600053922903,714.0227743282719,701.8644812738663,731.2305250161678,687.631918347402,631.2478482546621,582.3770652631988,681.7030017356518,638.6897793591656,611.095197173685,624.503215871486,624.8232345164571,693.1417563284625,698.1610422135229,717.8332799062082
YAL029C,303.2434806053442,336.4679636414716,342.2963242006772,358.87863288063164,384.84411659299695,361.3063341983921,368.53548661186784,376.7306062223339,396.2525106390999,371.6874751102137,409.6968705489479,339.771494126057,351.8986376870729,350.68180790082937,357.96963034900625
YAL028W,706.0130266401342,809.5219323255208,842.6560886285789,767.9757775295428,768.0471068892215,711.8150078345326,773.469539802685,688.1099848346713,700.8270625185112,624.1368629670245,621.6580987148966,581.5564524929143,692.9492110503572,653.3250119796272,803.064144275019
YAL027W,413.6552094411359,384.2175426400965,394.6352116931356,378.47610088776514,375.817921960752,353.8310307322185,366.26057620068354,372.8864163629222,370.78641098363073,345.60414352353234,338.5689416341998,327.04597000148567,349.2754430095968,401.92298531099607,386.3799184719432
YAL026C-A,78.5322860029224,102.16188995054578,66.47038711542207,74.71534677719643,55.798294090242656,63.124784825466186,90.99641644737471,71.75821070901598,77.41694295262624,81.97618498671369,69.70537033645289,82.71590680971434,77.25811275016741,107.28621520253668,85.23086436881101
YAL026C,539.617886000279,485.268977265093,524.9590415493567,523.0074274403743,552.2389988637245,519.1182962620575,564.1777819737234,553.5633397552666,492.0050453436637,495.58330014695184,490.7827095117602,451.7561064222862,486.978846844538,502.8040533372618,526.5373398784328
HRA1,569.9422340608132,507.4780837760812,552.175263045435,540.1552119466162,569.4708249798289,529.085367550289,552.8032299178016,571.5028924325206,500.15419723341387,498.37794281695335,509.2759710295948,460.66397330948615,508.02879882125103,498.0001929550588,536.0074359194118
YAL025C,410.5450198964653,453.0657728241597,511.3509308013177,591.5985654653421,695.0169866828758,652.8431693791638,630.1501838980702,609.9447910266359,584.7016480895718,557.0654388869872,529.1917911257241,408.4893243987426,428.0519098011624,424.3410004279445,426.1543218440548
YAL024C,380.2206718359314,370.8920787335037,368.9891568218312,366.2276833833068,361.04778528980535,353.83103073221827,357.1609345559459,386.9817791807646,405.4203065150688,399.6339018102298,362.7524374652141,408.4893243987429,366.25238710398474,379.50497019404816,412.8961873866844
YAL023C,886.4040202310048,950.5497586702965,1011.7106952292194,949.2523565955282,983.0346517663328,1050.6954316344052,1010.0602225658604,1050.7452282391628,952.4321271145462,1030.2915976739257,1019.974500637484,912.4200797317708,1030.2550213893046,783.0292422991129,888.2950086438304
YAL022C,656.249993925411,746.2259787692045,753.6799798913997,696.9349560036842,767.2265437408371,747.5303466173625,755.2702565132105,736.8030563872177,683.5101147527926,694.9344772737328,687.0957933164648,543.3798801191999,673.4563490092658,611.6915553338657,683.740934158684
YAL021C,1684.1676384389102,1817.815367924388,1901.995171475933,1805.4167401571729,1906.168193700495,1926.967115724758,1842.67743305934,1747.8249894124622,1568.7117387768994,1699.1427433609774,1583.3076976422874,1621.2317734704004,1822.0110791191946,1527.6276015405974,1579.6120196352977
YAL020C,1834.2342839692476,2038.7959777087208,2270.984328297765,2202.265467301625,2505.179292022217,2762.539925388167,2677.5695539640024,2502.5675984769305,2258.333717447002,2531.014711464788,2287.4741938982925,2176.0646253017158,2210.190876043085,1684.5537073592343,1698.9352297516314
YAL019W-A,1615.7434684561658,1821.1467339010355,1982.073669339396,1877.682403433476,2093.256591532484,2407.047716107909,2363.6319172205604,2119.430009155578,1939.4981497605288,2197.5206861779293,1977.3564238299916,1962.2758200089152,1989.0255241851578,1514.817307188057,1496.2751744746813
YAL019W,1553.539677562762,1710.101201346095,1968.988947466281,1938.9244909557683,2172.851216925919,2392.0971091755623,2284.0100528291064,2227.067325219102,1972.0947573195288,2201.246876404598,1903.3833777586533,1748.4870147161157,1834.3878105294943,1425.1452467202653,1484.911059225506
YAL018C,273.6966799309771,229.8642523887283,248.6097155891769,253.54224234228943,227.29599210290024,191.8661222984564,234.31577235199,216.55602874685175,214.9338810921596,208.66665269345316,236.14472399696288,207.4260432305143,224.5935651626037,269.0161814033757,263.26866993921624
YAL017W,457.97541045268594,405.3161938255354,428.1320996883088,429.9194544064908,382.38242714783934,325.59099541556253,334.4118304441025,338.2887076282182,367.7304790249745,346.53569108019934,395.4712847659978,367.7676472001143,386.7428130503811,454.7654495152304,418.578245011272
YAL016C-B,612.7073403000278,608.5295184010773,690.3499260255247,601.3972994689084,602.2933509152664,551.5112779488106,577.8272444408301,592.0052383493814,584.7016480895716,570.1071046803272,604.5873957753568,475.9346022589705,651.0986980732578,598.8812609813251,642.0725115783762
YAL016C-A,865.4102408044806,846.1669580686514,933.2023639905308,859.838908812981,829.5893430181662,753.3444715354988,789.3939126809757,814.9682501952519,825.1016288371995,780.6368524871148,808.0132724715352,662.9998068901706,880.5173424266084,821.4601253567369,865.56677814548
YAL016W,838.9736296747841,820.6264855810149,904.9393647446034,823.0936562996058,806.6135748633604,728.4267933149199,771.1946293915008,790.6217144189789,801.6728171541679,761.0743537971035,785.2523352188159,640.0938634659421,848.0818082792307,794.2382498575859,839.0505092307387
YAL015C,934.6119581733926,1017.1770782032615,1072.4238047204713,1005.5950771160356,1080.6816664242588,1112.159037911832,1146.5548472369237,1053.3080214787703,1049.203305805328,1106.6784973206354,1092.5249881305267,1018.0419299657136,1023.6803069848311,891.9167442957165,893.9770662684183
YAL014C,1829.568999652241,2005.4823179422376,2215.5051075557594,2013.639837732965,2138.387564693712,2025.8072393330533,2099.742309523173,1905.4367736483343,1942.554081719185,2107.1605731812133,1864.9742961446864,1627.5945355326846,2019.0368235988344,1670.142126212625,1850.456766407296
YAL013W,1698.1634913899252,1884.4426874573528,2089.891777573859,1945.0486997079968,2057.151813003506,1946.0706690272016,1881.350910049473,1796.5180609650076,1797.9066356761211,1987.9224859278115,1651.5905094004434,1521.9726852987426,1902.618551292377,1516.4185939821252,1765.2259020384845
YAL012W,792.3207865047317,913.9047329271656,955.7080856122886,992.1218178611322,1210.330643869234,1226.7803577264951,1278.4996510856156,1218.6081854334684,1169.4032961791424,1285.53562820074,1165.0754756235694,1217.8326587214854,1046.7900292292622,794.2382498575847,848.5206052717193
YAL011W,1135.9967311907883,1335.877756635943,1384.886963050446,1402.4438042604884,1382.648905030279,1378.778194872025,1383.1455300000964,1259.612877267191,1289.6032865529578,1358.196337620781,1254.696666056152,1290.3681462315435,1294.357617056412,1112.8943218770598,1306.873253655102
YAL010C,915.9508209053724,970.5379545301852,945.2403081137973,873.3121680678853,1051.9619562307505,911.9870228731828,798.4935543257131,911.0729966805412,818.9897649198871,829.0773254338094,808.0132724715355,847.5199066964567,888.1077305403842,853.4858612380914,893.9770662684172
YAL009W,855.3021247843037,900.5792690205722,859.4045326261657,824.3184980500516,989.5991569534202,840.5563453075235,737.0709732237352,849.5659589299562,753.7965498018859,783.4314951571165,743.9981364482621,795.3452577857138,833.3856025797747,803.8459706219924,822.004336356977
YAL008W,425.3184202336489,461.94941542855537,411.3836556907222,471.56407392164886,416.8460793800482,362.1369234724114,377.6351282566051,422.8608845352725,376.8982749009433,371.68747511021377,369.86523035668887,419.9422961108571,398.203350723265,358.6882418711677,441.3064755096215
YAL007C,361.5595345679103,332.0261423392745,379.45693432032255,340.50600662394413,362.6889115865776,358.81456637633414,443.607530180952,402.3585386184114,423.7558982670066,434.1011614069162,459.4864207892708,407.2167719862856,382.0676448640735,400.3216985169285,314.4071885605026
tP(UGG)A,116.63210792513236,114.37689853158936,135.55771860546693,126.15870029592176,139.49573522560658,131.2331052950481,131.9448038486935,134.54664507940504,154.83388590525243,149.97915662341958,136.56562351631595,117.07482194605714,122.57947330560988,124.90036993728172,130.68732536551022
YAL005C,590.15846610117,644.0640888186582,653.1893159058798,557.3029964528587,484.9528206960797,541.5442066605782,605.1261693750425,586.8796518701666,627.4846955107589,652.0832896670413,775.2944251707522,689.7234075517713,728.6527344528592,654.9262987736952,670.4827997013127
YAL004W,677.2437733519357,730.6796042115125,687.2095927759773,627.1189762282714,539.9305516379364,598.8548665679092,661.9989296546518,667.6076389178095,694.7151986011975,734.9910222104222,819.3937410978954,715.1744558009143,780.9623228180956,726.9842045067422,765.1837601111029
YAL003W,331.23518650737617,346.46206157141626,315.08010270459937,279.2639191016521,310.17287008987864,278.2474067964624,291.1885326315994,272.93748001822104,312.7237037691614,303.68450347350824,303.004977176826,278.6889783281144,260.4573126146581,216.1737171991413,255.69259310643295
snR18,638.3664040435575,748.4468894203038,687.2095927759776,639.36739373273,621.9868664765298,626.2643126105454,621.0505422533328,659.9192591989854,687.5846906976668,718.2231661904127,739.7304607133782,627.368339341372,607.705306585091,489.99375898471976,594.7220313734812
YAL002W,565.2769497438079,645.1745441442082,623.8795389101036,647.9412859858502,593.2671562830212,588.0572060056587,557.3530507401708,584.3168586305584,577.5711401860401,573.8332949069968,559.0655212699181,544.6524325316575,612.4412188490628,582.8683930406473,585.2519353325029
YAL001C,272.9191325448096,267.61973345740813,264.83477071183904,281.7136026025437,231.39880784483,234.2261752734404,259.3397868750182,262.6863070597905,307.63048383806733,274.80652921682474,281.6665985024016,258.3281397288,252.95609142765625,309.0483512550685,257.58661231462884
YAR002W,418.3204937581411,420.8625683832275,423.9449886889123,399.29841064534514,461.9770525412735,422.7699404758198,466.3566342927958,463.8655763689961,453.2965738673509,422.9225907269093,475.13456515051536,411.034429223657,403.484577592998,385.9101173703189,386.3799184719432
YAR002C-A,810.9819237727537,855.0506006730461,819.6269781318964,759.4018852764227,874.7203161793927,764.1421320977487,823.5175688487418,797.0286975179988,846.4931525477942,832.8035156604782,900.4795800607071,697.3587220265135,802.8211918014517,826.2639857389393,878.824912602851
YAR003W,845.9715561502934,877.2597071840343,837.4221998793323,792.4726125384606,875.5408793277787,803.1798279766556,869.0157770724292,836.7519927319182,870.9406082170445,869.1338703704993,901.902138639002,703.7214840887991,815.4860500823008,863.093582002497,901.5531431012006
YAR007C,601.8216768936825,608.5295184010778,556.3623740448314,579.3501479608833,578.4970196120747,548.1889208527323,598.301438141489,674.0146220168282,679.4355388079166,594.327341153675,671.4476489552203,549.7426421814854,534.7877024975729,600.4825477753924,604.1921274144606
YAR008W,391.8838826284445,408.6475598021833,365.3254346973588,372.3518921355361,361.86834843819145,388.7157802410287,411.758784424371,453.61440341056505,469.5948776468508,428.5118760669129,452.3736278977964,361.4048851378287,363.57624510772973,441.9551551626888,390.16795688833525
YAR009C,209.93779426523813,228.75379706317895,206.2152167202856,225.37088208203505,201.85853450293672,225.08969325922817,304.8379950987056,229.36999494489032,239.38133676141,220.7767709301269,217.65146247912853,195.9730715184,220.65235848071964,278.62390216778203,215.9181897343213
YAR010C,459.5305052250207,526.3558243104209,495.6492645535797,487.4870166774457,519.4164729282879,510.8124035218648,470.9064551151635,471.55395608781976,423.75589826700656,489.9940148069483,452.3736278977964,503.9307553330285,487.64175122618417,507.60791371946505,467.8227444243629
tA(UGC)A,87.08530725076534,83.2841494162059,85.31238661270699,69.81597977541301,88.62082002567955,90.53423086810284,72.79713315789964,79.4465904278393,88.62202680103269,88.49701788338413,93.8888661674672,97.98653575919997,82.20078171679955,107.28621520253662,100.3830180343774
YAR014C,775.2147440090465,752.8887107224998,814.3930893826521,830.4427068022818,917.3895998954592,870.4575591722172,960.0121935198036,889.2892541438767,847.5117965340128,899.874939740518,927.5081930483124,839.8845922217135,818.2087247316649,783.0292422991116,744.3495488209493
YAR015W,753.443417196355,726.2377829093143,799.2148120098383,897.8090030768042,923.9541050825468,969.2976827805136,1019.1598642105968,1041.7754519005357,933.0778913763892,953.9046980272152,926.0856344700184,819.5237536224,777.4204181169771,898.3218914719865,727.3033759471864
YAR018C,259.7008269799612,268.7301887829576,260.1242708375177,270.69002684853115,264.2213337802666,256.65208567196123,284.3638013980462,254.9979273409674,226.1389649405661,258.97022075348235,244.68007546673277,220.1515673550857,254.57392544094205,281.82647575591733,267.05670835560784
YAR019C,978.9321591849432,968.3170438790866,998.1025844811804,967.6249828522156,1001.0870410308248,1028.2695212358835,1071.4828036678382,1114.815059229355,971.7863628527026,993.9612429639052,961.6495989273906,883.1513742452563,974.5456425685038,960.772076440628,933.7514696405292
YAR019W-A,992.1504647497916,969.427499204636,1028.4591392268062,987.222450859349,1024.0628091856304,1066.476627840771,1103.331549424419,1139.1615950056282,992.159242577078,1015.3868367672508,994.3684462281748,945.5064424556564,1008.1144402010698,973.5823707931696,950.7976425142912
YAR020C,185.83382529404432,175.45194143680698,175.3352730997353,198.42436357222653,170.67713486427172,172.76256899601276,166.0684600164589,169.14435381410917,196.5982893402217,173.26784554009973,167.86191223880482,176.8847853315427,173.6989524874359,176.14154734744832,223.4942665671045
YAR023C,331.23518650737566,296.491571921693,305.1357140810321,298.86138710878555,310.1728700898783,311.47097775723444,325.312188799365,322.91194819057176,334.1152274797552,373.5505702235483,322.92079727295527,314.32044587691433,323.53611142202044,342.6753739304906,289.7849388539574
tL(CAA)A,269.80894300013944,258.73609085301285,240.7588824653081,227.82056558292652,245.3483813673905,239.20971091755607,232.0408619408057,256.2793239607714,286.2389601274732,289.71129012350013,285.9342742372864,245.60261560422865,251.35246883892586,259.4084606389695,240.54043944086663
tS(AGA)A,74.64454907208473,76.62141746290935,75.89138686406446,85.738922531209,78.77406224504844,76.4142132097749,88.72150603619039,89.69776338626993,82.51016288372007,89.42856544005133,99.57910048064691,111.9846122962285,79.89162047275633,105.68492840846912,90.9129219933984
YAR027W,268.25384822780444,293.16020594504465,285.77032570882216,268.24034334763945,241.2455656254609,278.2474067964628,304.8379950987056,297.2840157944948,274.015232292848,267.3541487634872,263.1733369845672,258.32813972880007,256.1349137560064,331.46636637201664,284.1028812293701
